	Mov10_kd_2	Mov10_kd_3	Mov10_oe_1	Mov10_oe_2	Mov10_oe_3	Irrel_kd_1	Irrel_kd_2	Irrel_kd_3
HERC2P9	341.285402757886	304.75547430954	165.611380576058	175.800054322765	183.626994417051	235.209834889754	223.361945981003	239.37793044231
HERC3	806.558386292981	787.017645936215	989.507193492125	972.700808181794	974.753295363846	781.359943933009	766.702865739444	764.939531916208
HERC4	1327.43404780548	1396.52859455529	1250.8236432453	1221.67651963383	1308.34233522149	1399.67670686289	1387.96074339824	1302.53689525592
HERC5	943.328191892583	834.067613899793	1041.10470904848	980.732282744763	1103.29219145578	1286.52652113941	1275.76032402173	1249.04462029675
HERC6	290.795614709434	321.864553569023	363.679262873052	344.461020145112	344.300614531971	404.489640302835	361.534684657624	394.505527823919
HERPUD1	1128.03134057616	1222.22984959931	1682.7447815316	1713.38124010004	1669.47542424169	987.168549461543	1003.57041775651	1051.1232029478
HERPUD2	721.556591224069	684.363170379317	887.976598365094	848.659145487052	853.865524039287	702.065719292145	735.536082579304	722.145711948868
HES1	2414.56226894998	2354.63703308634	2556.57367401834	2767.28917997408	2371.84867788691	2192.61895327153	2114.1467910295	2070.15104092009
HES2	11.5040023401534	23.524983981789	44.9397716136036	35.6954425020842	27.5440491625577	11.5823024756318	18.700069896084	18.7222962357114
HES3	1.27822248223927	0	0	0.892386062552105	1.53022495347543	1.78189268855874	0	0
HES4	2034.2910804838	2292.61662077071	2867.82320334219	3440.14827113836	2763.58626597662	2283.49548038803	2137.0024320136	2245.33824141139
HES5	334.25517910557	321.864553569023	694.902024025168	858.475392175125	717.675503179974	445.473172139686	465.423961858091	470.732019640743
HES6	246.05782783106	239.527109632761	412.780124450878	495.274264716418	439.174561647447	288.666615546516	288.812190617297	306.243274141279
HES7	24.2862271625462	33.1488410652482	55.7586055205823	76.745201379481	50.497423464689	23.1646049512637	30.1278903881353	25.4088306056083
HESX1	29.3991170915033	34.2181585189659	59.9196954848049	51.7583916280221	50.497423464689	32.9650147383367	49.866853056224	37.4445924714228
HEXA	1948.65017417377	1938.67254359016	1553.7509926407	1485.82279414925	1446.06258103428	1735.56347865622	1451.33320249052	1614.12939689312
HEXB	1700.67501261935	1722.67041793919	1662.77154970334	1583.09287496743	1716.91239779943	1317.70964318919	1181.22108176931	1226.3104034391
HEXDC	258.840052653453	274.814585605444	287.947425524201	331.075229206831	290.742741160331	278.866205759443	289.851083389302	254.088306056083
HEXIM1	6979.73386426754	5782.86878970523	4026.27064938175	3822.08950591066	3643.46561422499	4593.71935110444	4535.80584257238	4241.93740426261
HEXIM2	173.838257584541	152.912395881629	148.134802726323	144.566542133441	116.297096464132	160.370341970287	183.884020644826	131.05607364998
HEY1	2427.9836050135	2429.48925484658	2752.97712032965	2760.15009147366	2939.56213562629	2670.16619380528	2684.49892286006	2523.4980711991
HEY2	720.27836874183	711.096106722259	691.573152053789	656.796142038349	624.331781017974	586.242694535826	596.324451130679	575.041955811135
HEYL	313.164508148622	304.75547430954	415.276778429411	386.403165085061	322.877465183315	493.584274730772	503.862994422264	516.200453356043
HFE	23.0080046803069	29.9408887040951	27.4631937638689	26.7715818765631	26.0138242090822	27.6193366726605	22.8556409841027	37.4445924714228
HFE2	0.639111241119636	0	0.832217992844512	0	1.53022495347543	0	0	1.33730687397938
HFM1	131.656915670645	141.149903890734	212.215588175351	210.603110762297	209.640818626133	174.625483478757	199.467412224896	193.909496727011
HGC6.3	0	0	0	0	0	0	0	0
HGD	14.060447304632	7.48522217602378	8.32217992844512	5.35431637531263	10.711574674328	6.2366244099556	8.31114217603734	6.68653436989692
HGF	6.39111241119636	3.20795236115305	18.3087958425793	18.7401073135942	15.3022495347543	8.01851709851434	8.31114217603734	10.6984549918351
HGFAC	2.55644496447854	2.13863490743537	1.66443598568902	2.67715818765631	0	1.78189268855874	3.116678316014	5.34922749591754
HGS	2314.86091533532	2258.39846225175	1823.38962232233	2072.12043724599	1680.18699891602	2159.6539385332	2126.61350429355	2290.80667512669
HGSNAT	541.966332469451	545.351901396018	551.760529255911	556.848903032513	527.927608949022	514.966986993477	530.874206494385	628.534230770311
HHAT	214.741377016198	214.932808197254	256.32314179611	266.823432703079	292.272966113806	221.845639725563	206.739661628929	223.330247954557
HHATL	5.75200117007672	4.27726981487073	0.832217992844512	3.56954425020842	3.06044990695085	0.890946344279371	4.15557108801867	5.34922749591754
HHEX	206.432930881642	177.506697317135	261.316449753177	276.639679391152	309.105440602036	211.154283594211	261.800978545176	252.750999182104
HHIP	12.7822248223927	7.48522217602378	20.8054498211128	18.7401073135942	22.9533743021314	19.6008195741462	18.700069896084	18.7222962357114
HHIPL1	0.639111241119636	1.06931745371768	0.832217992844512	0	0	0.890946344279371	0	0
HHIPL2	20.4515597158283	28.8715712503774	19.9732318282683	18.7401073135942	22.9533743021314	46.3292099025273	40.516818108182	37.4445924714228
HHLA1	0	0	0	0	0	0	0	0
HHLA2	0	0	0	0.892386062552105	1.53022495347543	0	0	0
HHLA3	175.11648006678	209.586220928666	216.376678139573	236.482306576308	223.412843207412	171.952644445919	182.845127872821	153.790290507629
HIAT1	2249.0324575	2168.57579613946	2001.48427279105	1951.64831880145	2128.54291028432	1948.49965493898	2038.30761867316	1999.27377659918
HIATL1	2615.24319866155	2522.51987332001	2399.28447337073	2424.61293195407	2329.0023791896	2557.90695442607	2770.72702293645	2506.11308183737
HIATL2	141.24358428744	111.209015186639	163.114726597524	164.199035509587	125.478446184985	138.987629707582	166.222843520747	144.429142389774
HIBADH	1259.6882562468	1275.6957222852	1308.24668475157	1333.22477745284	1263.9658115707	1197.43188671147	1159.40433355721	1144.73468412635
HIBCH	397.527191976414	396.71677532926	419.437868393634	406.035658461208	452.946586228726	357.269484056028	380.234754553708	342.350559738723
HIC1	49.8506768073316	60.9510948619079	41.6108996422256	71.3908850041684	67.3298979529187	43.6563708696892	51.9446386002334	46.8057405892785
HIC2	1843.83593063015	1722.67041793919	1676.91925558169	1798.15791604249	1729.15419742723	1895.04287428222	1954.15730414078	1944.44419476603
HIF1A	5229.20817484086	5164.80330145641	3852.33708887725	3820.30473378556	3984.70577885001	3414.99733762283	3399.25714999927	3245.64378314797
HIF1A-AS2	12.1431135812731	10.6931745371768	12.4832698926677	14.2781770008337	22.9533743021314	7.12757075423497	12.466713264056	17.384989361732
HIF1AN	2573.70096798877	2534.28236531091	2365.1635356641	2266.66059888235	2171.38920898163	2633.63739368982	2714.6268132482	2647.86761047918
HIF3A	28.120894609264	31.0102061578128	89.0473252343628	101.73201113094	93.3437221620009	19.6008195741462	44.6723891962007	38.7818993454022
HIGD1A	2996.79260960997	2971.63320388144	3085.86431746745	2956.47502523512	3129.31002985724	3852.451992664	3718.1972310047	3592.00626350863
HIGD1B	0	0	0.832217992844512	0.892386062552105	0	0	0	0
HIGD1C	0.639111241119636	0	0	0	0	0	0	0
HIGD2A	1248.82336514777	1157.00148492253	1190.9039477605	1315.3770562018	1123.18511585096	1156.44835487462	1111.61526604499	1257.06846154062
HIGD2B	7.66933489343563	4.27726981487073	23.3021037996463	15.1705630633858	12.2417996278034	3.56378537711748	2.07778554400933	2.67461374795877
HILPDA	736.89526101094	983.772057420268	902.956522236296	878.107885551271	789.596075993319	716.320860800614	635.802376466856	703.423415713156
HILS1	0	0	0	0	0	0	0	1.33730687397938
HINFP	663.397468282182	625.550710424844	560.914927177201	656.796142038349	566.183232785907	646.827045946824	662.813588538978	661.966902619796
HINT1	3548.98472193734	3661.34296152935	3588.52398514554	3743.55953240608	3885.2411568741	4158.9375350961	4132.71544703457	4326.18773732331
HINT2	428.204531550156	407.409949866437	359.518172908829	377.47930445954	350.421514345872	383.997874384409	342.83461476154	358.398242226475
HINT3	1446.30873865374	1416.84562617593	2045.59182641181	2032.85545049369	2269.32360600406	1704.38035660644	1692.3563255956	1643.55014812066
HIP1	1035.99932185493	1199.77418307124	1770.12767078028	1645.55989934608	1703.14037321815	1223.26933069558	1272.64364570572	1412.19605892223
HIP1R	729.225926117505	772.047201584167	823.063594923222	820.102791485384	729.917302807778	749.285875538951	819.686397111682	843.840637480992
HIPK1	3842.33678161125	3844.19624611507	3360.49625510614	3120.67406074471	3190.51902799626	3363.32244965463	3370.16815238314	3205.52457692859
HIPK2	2928.40770681017	2905.33552175094	3563.5574453602	3142.98371230851	3066.57080676475	3177.11466370024	3492.75749947969	3509.09323732191
HIPK3	1038.55576681941	1015.8515810318	1133.48090625423	1053.01555381148	1080.33881715365	921.23851998487	980.714776772406	930.765584289652
HIPK4	2.55644496447854	0	1.66443598568902	1.78477212510421	1.53022495347543	2.67283903283811	0	1.33730687397938
HIRA	2968.67171500071	2854.0082839725	1939.06792332771	1977.52751461546	1843.92106893789	2769.06123802029	2712.54902770419	2560.94266367052
HIRIP3	1778.00747279483	1762.23516372674	1889.13484375704	1816.00563729353	1652.64294975346	1696.36183950792	1582.23369176311	1608.7801693972
HIST1H1A	5.11288992895709	0	2.49665397853354	4.46193031276052	3.06044990695085	0.890946344279371	1.03889277200467	1.33730687397938
HIST1H1B	0.639111241119636	0	1.66443598568902	0.892386062552105	1.53022495347543	0	0	0
HIST1H1C	1717.29190488846	1410.42972145362	2666.42644907382	2745.87191447283	2610.56377062908	931.929876116222	920.458995996135	928.090970541693
HIST1H1D	5.75200117007672	1.06931745371768	32.456501720936	21.4172655012505	22.9533743021314	5.34567806567623	7.27224940403267	4.01192062193816
HIST1H1E	52.4071217718101	37.4261108801189	55.7586055205823	54.4355498156784	58.1485482320662	17.8189268855874	21.816748212098	25.4088306056083
HIST1H1T	14.060447304632	16.0397618057652	15.8121418640457	11.6010188131774	10.711574674328	8.01851709851434	9.350034948042	4.01192062193816
HIST1H2AA	0	0	0	0	0	0.890946344279371	1.03889277200467	0
HIST1H2AB	8.9475573756749	3.20795236115305	11.6510518998232	12.4934048757295	6.1208998139017	1.78189268855874	5.19446386002334	10.6984549918351
HIST1H2AC	354.067627580278	243.804379447632	190.577920361393	211.495496824849	212.701268533084	143.442361428979	119.472668780537	104.309936170392
HIST1H2AD	3.83466744671782	1.06931745371768	0.832217992844512	3.56954425020842	3.06044990695085	1.78189268855874	2.07778554400933	4.01192062193816
HIST1H2AE	74.7760152109974	51.3272377784488	23.3021037996463	19.6324933761463	18.3626994417051	28.5102830169399	36.3612470201634	20.0596031096908
HIST1H2AG	56.8809004596476	41.7033806949896	39.9464636565366	28.5563540016674	36.7253988834102	35.6378537711748	33.2445687041494	22.7342168576495
HIST1H2AH	8.30844613455527	17.1090792594829	20.8054498211128	16.95533518849	16.8324744882297	8.01851709851434	7.27224940403267	10.6984549918351
HIST1H2AI	24.9253384036658	18.1783967132006	49.1008615778262	53.5431637531263	47.4369735577382	12.4732488199112	19.7389626680887	22.7342168576495
HIST1H2AJ	0.639111241119636	0	0	0	0	0	1.03889277200467	1.33730687397938
HIST1H2AK	27.4817833681443	25.6636188892244	24.9665397853354	41.9421449399489	26.0138242090822	14.2551415084699	11.4278204920513	13.3730687397938
HIST1H2AL	30.6773395737425	21.3863490743537	19.1410138354238	19.6324933761463	22.9533743021314	15.1460878527493	7.27224940403267	22.7342168576495
HIST1H2AM	44.0986756372549	36.3567934264012	44.1075536207591	42.834531002501	33.6649489764594	24.9464976398224	17.6611771240793	18.7222962357114
HIST1H2APS1	0	0	0	0	0	0	0	0
HIST1H2BA	0	0	0	0	0	0.890946344279371	0	0
HIST1H2BB	3.19555620559818	0	2.49665397853354	2.67715818765631	1.53022495347543	1.78189268855874	2.07778554400933	1.33730687397938
HIST1H2BC	47.2942318428531	49.1886028710134	30.7920657352469	34.8030564395321	36.7253988834102	21.3827122627049	28.050104844126	13.3730687397938
HIST1H2BD	743.925484663256	548.559853757171	801.425927109265	789.761665358613	771.233376551614	286.884722857958	271.151013493218	252.750999182104
HIST1H2BE	14.6995585457516	10.6931745371768	3.32887197137805	5.35431637531263	6.1208998139017	2.67283903283811	7.27224940403267	4.01192062193816
HIST1H2BF	43.4595643961352	35.2874759726835	45.7719896064482	51.7583916280221	38.2556238368856	19.6008195741462	20.7778554400933	17.384989361732
HIST1H2BG	63.272012870844	50.2579203247311	20.8054498211128	14.2781770008337	6.1208998139017	18.7098732298668	18.700069896084	24.0715237316289
HIST1H2BH	12.7822248223927	8.55453962974146	0.832217992844512	6.24670243786473	4.59067486042628	7.12757075423497	4.15557108801867	5.34922749591754
HIST1H2BI	0	0	0	0.892386062552105	1.53022495347543	0	0	0
HIST1H2BJ	145.717362975277	136.872634075863	98.2017231556524	118.68734631943	102.525071882853	65.0390831323941	75.8391723563407	69.539957446928
HIST1H2BK	3204.50376297385	2663.66977721075	2276.94842842258	2300.57126925933	2004.59468905281	1742.69104941045	1639.37279422336	1719.77663993749
HIST1H2BL	10.8648910990338	6.4159047223061	4.16108996422256	9.81624668807315	7.65112476737713	5.34567806567623	4.15557108801867	6.68653436989692
HIST1H2BM	3.83466744671782	2.13863490743537	3.32887197137805	0.892386062552105	3.06044990695085	2.67283903283811	4.15557108801867	2.67461374795877
HIST1H2BN	77.9715714165956	79.1294915751085	94.8728511842744	74.9604292543768	71.920572813345	48.111102591086	31.16678316014	37.4445924714228
HIST1H2BO	59.4373454241261	42.7726981487073	52.4297335492043	56.2203219407826	50.497423464689	28.5102830169399	39.4779253361774	24.0715237316289
HIST1H3A	37.7075632260585	19.2477141669183	16.6443598568902	32.1258982518758	19.8929243951805	24.055551295543	16.6222843520747	5.34922749591754
HIST1H3B	54.3244554951691	29.9408887040951	41.6108996422256	42.834531002501	62.7392230924924	20.4917659184255	19.7389626680887	13.3730687397938
HIST1H3C	2.55644496447854	1.06931745371768	0	0	0	1.78189268855874	2.07778554400933	0
HIST1H3D	84.3626838277919	74.8522217602378	75.7318373488506	66.0365686288558	62.7392230924924	32.9650147383367	33.2445687041494	5.34922749591754
HIST1H3E	103.536021061381	85.5453962974146	64.0807854490274	64.2517965037515	56.6183232785907	47.2201562468067	50.9057458282287	46.8057405892785
HIST1H3F	1.91733372335891	3.20795236115305	1.66443598568902	1.78477212510421	3.06044990695085	1.78189268855874	3.116678316014	0
HIST1H3G	1.91733372335891	1.06931745371768	1.66443598568902	2.67715818765631	0	0	1.03889277200467	1.33730687397938
HIST1H3H	154.664920350952	95.1692533808738	123.168262940988	110.655871756461	110.176196650231	64.1481367881147	65.450244636294	65.5280368249899
HIST1H3I	1.27822248223927	1.06931745371768	0	0	0	0	0	0
HIST1H3J	24.9253384036658	20.317031620636	25.7987577781799	20.5248794386984	18.3626994417051	9.80040978707308	9.350034948042	10.6984549918351
HIST1H4A	5.11288992895709	2.13863490743537	1.66443598568902	0.892386062552105	0	2.67283903283811	0	0
HIST1H4B	5.11288992895709	7.48522217602378	14.1477058783567	13.3857909382816	10.711574674328	7.12757075423497	3.116678316014	6.68653436989692
HIST1H4C	17.8951147513498	12.8318094446122	16.6443598568902	12.4934048757295	18.3626994417051	8.01851709851434	7.27224940403267	13.3730687397938
HIST1H4D	37.7075632260585	40.6340632412719	47.4364255921372	60.6822522535431	47.4369735577382	17.8189268855874	20.7778554400933	14.7103756137732
HIST1H4E	55.6026779774083	37.4261108801189	74.0674013631616	88.3462201926584	78.0414726272467	25.8374439841018	21.816748212098	13.3730687397938
HIST1H4F	1.27822248223927	0	1.66443598568902	0	0	0	0	0
HIST1H4G	1.91733372335891	0	0.832217992844512	0	0	0	0	0
HIST1H4H	483.168098286445	360.359981902859	178.094650468726	140.10461182068	145.371370580165	145.224254117537	146.483880852658	116.345698036206
HIST1H4I	5.75200117007672	6.4159047223061	6.6577439427561	9.81624668807315	10.711574674328	4.45473172139686	2.07778554400933	8.02384124387631
HIST1H4J	4.47377868783745	0	4.99330795706707	5.35431637531263	6.1208998139017	2.67283903283811	4.15557108801867	8.02384124387631
HIST1H4K	4.47377868783745	1.06931745371768	0.832217992844512	3.56954425020842	4.59067486042628	1.78189268855874	3.116678316014	0
HIST1H4L	0	0	0	0	0	0	0	0
HIST2H2AA3	0	0	0	0	0	0	0	0
HIST2H2AA4	0	0	0	0	0	0	0	0
HIST2H2AB	5.11288992895709	4.27726981487073	5.82552594991158	1.78477212510421	3.06044990695085	4.45473172139686	3.116678316014	1.33730687397938
HIST2H2AC	21.7297821980676	10.6931745371768	18.3087958425793	13.3857909382816	16.8324744882297	16.0370341970287	10.3889277200467	10.6984549918351
HIST2H2BA	0.639111241119636	0	0.832217992844512	0	0	0	0	0
HIST2H2BC	112.483578437056	88.7533486585677	44.9397716136036	60.6822522535431	64.2694480459679	43.6563708696892	36.3612470201634	41.4565130933609
HIST2H2BE	1073.06777383987	821.23580445518	1017.80260524884	1068.18611687487	977.813745270797	508.730362583521	536.068670354408	443.985882161156
HIST2H2BF	302.299617049588	223.487347826996	258.819795774643	243.621395076725	235.654642835215	131.860058953347	127.783810956574	113.671084288248
HIST2H3A	0	0	0	0	0	0	0	0
HIST2H3C	0	0	0	0	0	0	0	0
HIST2H3D	11.5040023401534	9.62385708345914	9.15439792128963	10.7086327506253	10.711574674328	2.67283903283811	3.116678316014	4.01192062193816
HIST2H4A	0	0	0	0	0	0	0	0
HIST2H4B	0	0	0	0	0	0	0	0
HIST3H2A	444.182312578147	356.082712087988	346.202685023317	387.295551147613	351.951739299348	237.882673922592	261.800978545176	292.870205401485
HIST3H2BB	125.265803259449	93.0306184734384	111.517211041165	137.427453633024	110.176196650231	58.8024587224385	49.866853056224	45.4684337152991
HIST3H3	0.639111241119636	0	0	0	0	0	0	0
HIST4H4	41.5422306727763	23.524983981789	21.6376678139573	18.7401073135942	24.4835992556068	21.3827122627049	17.6611771240793	21.3969099836702
HIVEP1	1198.33357709932	1282.1116270075	962.8762177211	904.879467427834	1032.90184359591	928.366090739105	947.470208068257	930.765584289652
HIVEP2	1186.82957475916	1336.6468171471	1336.54209650829	1218.10697538362	1348.12818401185	1330.1828920091	1355.75506746609	1378.76338707275
HIVEP3	214.741377016198	219.210078012125	272.135283660155	265.931046640527	273.910266672101	244.119298332548	219.206374892985	220.655634206599
HJURP	1675.11056297457	1602.90686312281	1450.55596152798	1567.0299258415	1540.93652814975	1702.59846391788	1680.92850510355	1646.22476186862
HK1	2691.29743635479	2782.36401457341	3085.86431746745	3031.4354544895	2832.44638888301	3195.8245369301	3270.43444627069	3384.72369804182
HK2	2870.24858386829	3527.67827981464	2861.99767739228	2809.23132491403	2844.68818851082	2989.12498505729	3049.1502858337	3213.54841817246
HK3	0.639111241119636	2.13863490743537	0	0	1.53022495347543	0	2.07778554400933	0
HKDC1	0	0	2.49665397853354	0.892386062552105	3.06044990695085	0.890946344279371	2.07778554400933	2.67461374795877
HKR1	1094.79755603794	1121.71400894985	1204.21943564601	1335.9019356405	1279.26806110546	865.108900295269	955.781350244294	946.813266777405
HLA-A	1919.25105708227	1953.64298794221	1542.09994074088	1454.58928195993	1462.89505552251	1319.49153587775	1302.77153609385	1257.06846154062
HLA-B	2008.72663083902	2048.81224132308	2081.37720010412	2049.81078568218	1880.6464678213	1416.6046874042	1349.52171083406	1426.906434536
HLA-C	4714.08451449843	4719.96724070985	3965.5187359041	4079.98907798822	3570.01481645817	3386.48705460589	3083.43374730985	3359.31486743622
HLA-DMA	72.2195702465189	76.9908566676732	99.8661591413414	95.4853086930752	88.7530473015747	84.6399027065403	93.5003494804201	88.2622536826394
HLA-DMB	113.761800919295	126.179459538687	150.631456704857	142.781770008337	183.626994417051	154.133717560331	138.172738676621	136.405301145897
HLA-DOA	175.11648006678	201.031681298924	238.846563946375	221.311743512922	194.338569091379	367.069893843101	331.406794269489	374.445924714228
HLA-DOB	41.5422306727763	34.2181585189659	41.6108996422256	39.2649867522926	36.7253988834102	54.3477270010416	37.400139792168	45.4684337152991
HLA-DPA1	363.654296197073	429.865616394508	342.873813051939	356.06203895829	345.830839485446	441.018440418289	524.640849862357	484.105088380537
HLA-DPB1	158.49958779767	144.357856251887	208.886716203972	220.41935745037	205.050143765707	223.627532414122	222.323053208999	191.234882979052
HLA-DPB2	1.91733372335891	1.06931745371768	4.99330795706707	5.35431637531263	4.59067486042628	2.67283903283811	3.116678316014	4.01192062193816
HLA-DQA1	10.8648910990338	9.62385708345914	13.3154878855122	18.7401073135942	16.8324744882297	8.01851709851434	10.3889277200467	16.0476824877526
HLA-DQA2	0.639111241119636	1.06931745371768	0	0.892386062552105	0	0	1.03889277200467	0
HLA-DQB1	193.65070605925	221.34871291956	322.900581223671	346.245792270217	316.756565369413	327.868254694809	332.445687041493	288.858284779547
HLA-DQB2	0	0	0.832217992844512	0	0	0	0	0
HLA-DRA	15.9777810279909	13.9011268983299	30.7920657352469	30.3411261267716	18.3626994417051	40.0925854925717	34.283461476154	28.0834443535671
HLA-DRB1	157.86047655655	182.853284585724	238.01434595353	269.500590890736	258.608017137347	236.991727578313	253.489836369139	284.846364157609
HLA-DRB3	0	0	0	0	0	0	0	0
HLA-DRB4	0	0	0	0	0	0	0	0
HLA-DRB5	27.4817833681443	37.4261108801189	50.7652975635152	55.3279358782305	44.3765236507873	58.8024587224385	59.216888004266	56.1668887071342
HLA-DRB6	0.639111241119636	0	0	0	1.53022495347543	0	1.03889277200467	0
HLA-E	1457.81274099389	1436.09334034285	1473.85806532763	1562.56799552874	1511.86225403372	1244.65204295828	1271.60475293371	1294.51305401204
HLA-F	204.515597158283	218.140760558407	275.464155631533	329.290457081727	273.910266672101	201.353873807138	203.622983312915	231.354089198434
HLA-F-AS1	116.318245883774	103.723793010615	187.249048390015	183.831528885734	182.096769463576	117.604917444877	164.145057976737	125.706846154062
HLA-G	1.91733372335891	2.13863490743537	1.66443598568902	1.78477212510421	1.53022495347543	0.890946344279371	2.07778554400933	1.33730687397938
HLA-H	29.3991170915033	39.5647457875543	29.1276297495579	26.7715818765631	30.6044990695085	18.7098732298668	23.8945337561073	17.384989361732
HLA-J	0	1.06931745371768	0.832217992844512	0	3.06044990695085	0.890946344279371	0	0
HLA-L	123.34846953609	153.981713335346	244.672089896287	267.715818765631	289.212516206855	137.205737019023	149.600559168672	189.897576105073
HLCS	1185.55135227692	1166.62534200599	1006.15155334901	984.301826994972	983.934645084698	1105.6644132507	1144.85983474914	1211.60002782532
HLF	118.874690848252	122.971507177534	242.175435917753	243.621395076725	263.198691997773	165.716020035963	172.456200152775	183.211041735176
HLTF	5799.29540191958	6071.584502209	7790.39263101748	7619.19220206987	9061.99217448147	7326.25178900927	7556.90602356195	7234.83018822847
HLX	198.124484747087	183.922602039441	120.671608962454	157.952333071723	125.478446184985	173.734537134477	155.8339158007	155.127597381609
HM13	3389.84602289855	3235.75461494971	2299.41831422939	2399.62612220261	1967.8692901694	2675.51187187095	2603.4652866437	2527.50999182104
HMBOX1	164.890700208866	168.952157687394	199.732318282683	189.185845261046	231.063967974789	147.006146806096	166.222843520747	155.127597381609
HMBS	996.374424905512	996.60386686488	857.184532629847	977.162738494555	798.777425714172	994.296120215778	918.381210452126	969.547483635054
HMCN1	176.39470254902	168.952157687394	282.954117567134	215.065041075057	237.184867788691	189.771571331506	216.089696576971	205.945258592825
HMG20A	2684.90632394359	2698.95725318343	2896.1186150989	2941.30446217174	2939.56213562629	2778.86164780736	2750.98806026836	2877.88439280364
HMG20B	955.471305473856	961.316390892197	1307.41446675873	1442.98826314675	1222.64973782686	988.059495805823	974.481420140378	1008.32938298046
HMGA1	9228.12721052642	9383.26065637267	7536.5661431999	8033.25933509405	6413.17278001551	10219.1545688844	10022.198571529	10215.6872103285
HMGA1P7	0	0	0	0	0	1.78189268855874	0	0
HMGA2	1910.94261094771	1945.08844831247	2291.92835229379	2209.54789087901	2361.13710321258	2341.40699276619	2541.13172032342	2316.21550573229
HMGB1	5040.67035871057	4968.04888997235	4026.27064938175	3681.09250802743	4125.48647456975	4579.46420959597	4659.43408244093	4463.93034534319
HMGB2	5652.29981646206	5967.86070919839	6690.20044447703	6682.18683639016	6817.15216773302	5866.88167707966	6167.90638739171	6310.75113830872
HMGB3	2277.79246335038	2309.72570003019	2021.45750461932	2119.41689856125	2119.36156056346	2222.02018263275	2254.39731525013	2231.96517267159
HMGB3P1	0	0	0.832217992844512	0.892386062552105	0	0	0	1.33730687397938
HMGB4	0	0	0	0	0	0	0	0
HMGCL	582.869451901108	606.302996257926	677.425446175433	784.4073489833	680.950104296564	453.4916892382	464.385069086086	509.513918986146
HMGCLL1	49.211565566212	68.4363170379317	90.7117612200518	96.3776947556273	131.599345998887	120.277756477715	124.66713264056	96.2860949265157
HMGCR	2893.89569978971	3053.9706478177	2654.77539717399	2552.22413889902	2774.29784065095	2608.69089605	2494.38154558321	2583.67688052817
HMGCS1	9171.8854213079	10350.9929519872	15683.1480751548	15828.2515914867	17752.1396852684	8750.87499351198	8411.91477492179	8715.22889772365
HMGCS2	0	0	0.832217992844512	0.892386062552105	0	0	0	0
HMGN1	6280.54616648266	5969.99934410582	5491.80653478093	5428.38441850445	5891.36607088039	5680.67389112527	5667.16007128546	5624.71271195729
HMGN2	6847.43783735578	6426.59789684327	5477.65882890258	4917.0472046621	4486.61956358995	6690.1160991938	6299.8457694363	6037.94053601692
HMGN2P46	5.75200117007672	5.34658726858841	9.98661591413414	8.92386062552105	7.65112476737713	4.45473172139686	3.116678316014	5.34922749591754
HMGN3	1994.66618353438	1900.17711525632	2205.37768103796	2084.61384212172	2255.55158142278	2214.00166553424	2139.08021755761	1983.22609411143
HMGN4	2054.10352895851	2117.24855836101	2649.78208921693	2701.25261134522	2941.09236057977	2090.1601236794	2220.11385377397	2123.64331587926
HMGN5	764.377044379085	793.433550658521	955.3862557855	909.341397740595	856.925973946238	685.137738750836	707.485977735178	744.879928806517
HMGXB3	3366.19890697712	3032.58429874335	3213.19367037266	3047.49840361544	2798.78143990655	3512.11048914928	3572.75224292405	3559.91089853312
HMGXB4	2105.23242824808	2158.951939056	2099.6859959467	2015.00772924265	2185.16123356291	2216.67450456708	2184.79149952582	2195.85788707415
HMHA1	55.6026779774083	52.3965552321665	115.678301005387	156.167560946618	107.11574674328	88.2036880836578	99.733706112448	85.5876399346806
HMHB1	0	0	0	0	0	0	0	0
HMMR	2741.78722440324	2636.93684086781	2540.7615321543	2374.63931245115	2856.92998813862	1919.98937192204	2094.40782836141	1959.1545703798
HMOX1	1377.92383585394	1227.5764368679	1183.4139858249	1191.33539350706	974.753295363846	863.327007606711	905.91449718807	1009.66668985444
HMOX2	719.63925750071	733.55177325033	560.914927177201	621.100699536265	486.611535205185	759.977231670304	689.824800611099	665.978823241734
HMP19	7.030223652316	4.27726981487073	4.16108996422256	4.46193031276052	1.53022495347543	7.12757075423497	4.15557108801867	8.02384124387631
HMSD	1.27822248223927	1.06931745371768	6.6577439427561	4.46193031276052	4.59067486042628	5.34567806567623	4.15557108801867	1.33730687397938
HMX1	476.137874634129	465.153092367192	440.243318214747	549.709814532097	456.007036135677	539.913484633299	516.32970768632	454.684337152991
HMX2	11.5040023401534	13.9011268983299	37.449809678003	44.6193031276052	24.4835992556068	24.055551295543	31.16678316014	24.0715237316289
HMX3	14.6995585457516	17.1090792594829	29.1276297495579	23.2020376263547	27.5440491625577	24.055551295543	34.283461476154	22.7342168576495
HN1	3262.66288591574	3067.87177471603	3263.12674994333	3292.90457081727	2742.16311662796	3582.49525034735	3528.07985372785	3578.63319476883
HN1L	5576.24557876882	5558.31212442451	4440.71520981832	4304.87036575135	4348.89931777716	5105.1225527208	4896.301634458	5112.52417922319
HNF1A	0.639111241119636	0	0	0	0	0	0	0
HNF1A-AS1	1.27822248223927	0	0.832217992844512	0	3.06044990695085	0	0	0
HNF1B	2.55644496447854	1.06931745371768	3.32887197137805	3.56954425020842	6.1208998139017	3.56378537711748	0	2.67461374795877
HNF4A	0	0	0.832217992844512	1.78477212510421	1.53022495347543	0	1.03889277200467	0
